time,az
6.560276,1.21
26.10387,1.18
47.339801,1.18
71.101073,1.1
92.100353,1.19
112.919791,1.1
132.019048,1.13
151.479422,1.15
175.060976,1.09
195.520481,1.15
219.721663,1.18
