time,az
9.579464,1.26
27.225426,1.2
41.145316,1.22
55.761571,1.21
73.400536,1.14
88.021129,1.08
105.540333,1.15
121.541507,1.2
135.299767,1.15
150.020547,1.11
164.120204,1.08
178.48171,1.14
193.002443,1.04
